Taxa	SRS043001	SRS015989	SRS021477	SRS022621	SRS064493	SRS016746	SRS020226	SRS020220	SRS017127	SRS021473	SRS020386	SRS062752	SRS011132	SRS011134	SRS050184	SRS011529	SRS063351	SRS063215	SRS048164	SRS024649	SRS018394	SRS017025	SRS016516	SRS018157	SRS064423	SRS047113	SRS052330	SRS011355	SRS011452	SRS019787	SRS014682	SRS054776	SRS024140	SRS014683	SRS024144	SRS015450	SRS016018	SRS019607	SRS047014	SRS019601	SRS019600	SRS063287	SRS075410	SRS015803	SRS015960	SRS043755	SRS052590	SRS023914	SRS015215	SRS015217	SRS024567	SRS024561	SRS057355	SRS018784	SRS013818	SRS013950	SRS018981	SRS013956	SRS051600	SRS024428	SRS053854	SRS019045	SRS019128	SRS019129	SRS019122	SRS019120	SRS019126	SRS019127	SRS019124	SRS019125	SRS013258	SRS045606	SRS013881	SRS052027	SRS013252	SRS056519	SRS015650	SRS052756	SRS023557	SRS052697	SRS048719	SRS022006	SRS053584	SRS014894	SRS014459	SRS014890	SRS045978	SRS047335	SRS065335	SRS017808	SRS063417	SRS016342	SRS011098	SRS045049	SRS014573	SRS011090	SRS016267	SRS016559	SRS019587	SRS019582	SRS014689	SRS055378	SRS011397	SRS013170	SRS015071	SRS015072	SRS015073	SRS014684	SRS014686	SRS014687	SRS049147	SRS046688	SRS058808	SRS018591	SRS046686	SRS019906	SRS015799	SRS016196	SRS015793	SRS050925	SRS015794	SRS015797	SRS016191	SRS022077	SRS053603	SRS022071	SRS022079	SRS064449	SRS016297	SRS013723	SRS054590	SRS051031	SRS023958	SRS013476	SRS016954	SRS011302	SRS011306	SRS024075	SRS014472	SRS015425	SRS019081	SRS017433	SRS064774	SRS024620	SRS019087	SRS056210	SRS017439	SRS016043	SRS046344	SRS047044	SRS019161	SRS017209	SRS016292	SRS056892	SRS015854	SRS058105	SRS015225	SRS017851	SRS023987	SRS013825	SRS023534	SRS064376	SRS064809	SRS018661	SRS018665	SRS042131	SRS064704	SRS022609	SRS019019	SRS065278	SRS011239	SRS052620	SRS058053	SRS019016	SRS014313	SRS023583	SRS019015	SRS013502	SRS013506	SRS048791	SRS016225	SRS058336	SRS016753	SRS017156	SRS020233	SRS018791	SRS065099	SRS019028	SRS015133	SRS011126	SRS050628	SRS043646	SRS047265	SRS016092	SRS019685	SRS014629	SRS042984	SRS042457	SRS016095	SRS024381	SRS022137	SRS024388	SRS019333	SRS063478	SRS023850	SRS042858	SRS051505	SRS016529	SRS015040	SRS011343	SRS014107	SRS063985	SRS049237	SRS062520	SRS024132	SRS015663	SRS024138	SRS014494	SRS065431	SRS016200	SRS045197	SRS017247	SRS016002	SRS024580	SRS045127	SRS018337	SRS023926	SRS017080	SRS056695	SRS015264	SRS024557	SRS055426	SRS015269	SRS024655	SRS058182	SRS013948	SRS013949	SRS020349	SRS013942	SRS017687	SRS013946	SRS013947	SRS020340	SRS013945	SRS054061	SRS023847	SRS022645	SRS065504	SRS019119	SRS019116	SRS022721	SRS052668	SRS065133	SRS022725	SRS020862	SRS013542	SRS013269	SRS020869	SRS015061	SRS043676	SRS015060	SRS057539	SRS017191	SRS014923	SRS077730	SRS077736	SRS055118	SRS077738	SRS050669	SRS065347	SRS014888	SRS011247	SRS045313	SRS011243	SRS047634	SRS017814	SRS014287	SRS017810	SRS045254	SRS045645	SRS043411	SRS044373	SRS019379	SRS055982	SRS021948	SRS018575	SRS018573	SRS056622	SRS015395	SRS016569	SRS052876	SRS013164	SRS022145	SRS017103	SRS044474	SRS054962	SRS019872	SRS047824	SRS019974	SRS015168	SRS019976	SRS017533	SRS017537	SRS015782	SRS053335	SRS063272	SRS057717	SRS019894	SRS023964	SRS045004	SRS018329	SRS024265	SRS024347	SRS051941	SRS015430	SRS023346	SRS015434	SRS015436	SRS015537	SRS063288	SRS050029	SRS052988	SRS016037	SRS016033	SRS017215	SRS019391	SRS016039	SRS019397	SRS016581	SRS021496	SRS017821	SRS042284	SRS018656	SRS020334	SRS062427	SRS017713	SRS050299	SRS024482	SRS019029	SRS017497	SRS019027	SRS019026	SRS019025	SRS019022	SRS023591	SRS065142	SRS054569	SRS013533	SRS018439	SRS054653	SRS058221	SRS024424	SRS063603	SRS049959	SRS050752	SRS054956	SRS051378	SRS013951	SRS065310	SRS047225	SRS048870	SRS023526	SRS057692	SRS019329	SRS016086	SRS057022	SRS022083	SRS022129	SRS015899	SRS016088	SRS015895	SRS014613	SRS016360	SRS022536	SRS050422	SRS022532	SRS011310	SRS016533	SRS022092	SRS020336	SRS049712	SRS013155	SRS018133	SRS015755	SRS013158	SRS015752	SRS015051	SRS015054	SRS015055	SRS015059	SRS015574	SRS017441	SRS017445	SRS022530	SRS015578	SRS063999	SRS022158	SRS051882	SRS019215	SRS012273	SRS015941	SRS015921	SRS015947	SRS023938	SRS012279	SRS024068	SRS023835	SRS045262	SRS023837	SRS015274	SRS015272	SRS013711	SRS015378	SRS024625	SRS015374	SRS024549	SRS015278	SRS013876	SRS063035	SRS012291	SRS017697	SRS012294	SRS013879	SRS062540	SRS019063	SRS049389	SRS019067	SRS019064	SRS057807	SRS022719	SRS047100	SRS058723	SRS058770	SRS019267	SRS051930	SRS053398	SRS015470	SRS024435	SRS043663	SRS024017	SRS022734	SRS049900	SRS050007	SRS024301	SRS018769	SRS014473	SRS011152	SRS014470	SRS014477	SRS014476	SRS014475	SRS014474	SRS047210	SRS011255	SRS044662	SRS052604	SRS045715	SRS045713	SRS057205	SRS015996	SRS057791	SRS043018	SRS054687	SRS016203	SRS018817	SRS016575	SRS018463	SRS047844	SRS015381	SRS077751	SRS015190	SRS017139	SRS062761	SRS052874	SRS049995	SRS015154	SRS064276	SRS019968	SRS043701	SRS015158	SRS017520	SRS017521	SRS016989	SRS016331	SRS016335	SRS023970	SRS023971	SRS016501	SRS016503	SRS024289	SRS018149	SRS024277	SRS018145	SRS051116	SRS024377	SRS024375	SRS064557	SRS057083	SRS042428	SRS021954	SRS014124	SRS014126	SRS019225	SRS024015	SRS015440	SRS063193	SRS049268	SRS043772	SRS075406	SRS017227	SRS019389	SRS019221	SRS013239	SRS013234	SRS023617	SRS051613	SRS019386	SRS019387	SRS018312	SRS024470	SRS015209	SRS021484	SRS055401	SRS021483	SRS020328	SRS014979	SRS024081	SRS013800	SRS011584	SRS011586	SRS017700	SRS017701	SRS019030	SRS044626	SRS014235	SRS022625	SRS019327	SRS023358	SRS013521	SRS023354	SRS078176	SRS051791	SRS018585	SRS019910	SRS018427	SRS058213	SRS051244	SRS044486	SRS011061	SRS023595	SRS046623	SRS024637	SRS023538	SRS011269	SRS049283	SRS021960	SRS064645	SRS021969	SRS019980	SRS019986	SRS017013	SRS019989	SRS019591	SRS024331	SRS020261	SRS020263	SRS015745	SRS011405	SRS015065	SRS011271	SRS015063	SRS015062	SRS014691	SRS014690	SRS014464	SRS055450	SRS017451	SRS015646	SRS015644	SRS017511	SRS022149	SRS017304	SRS017307	SRS018357	SRS015937	SRS054430	SRS018351	SRS013705	SRS056323	SRS018359	SRS016944	SRS015369	SRS016495	SRS042628	SRS018971	SRS018975	SRS018978	SRS012281	SRS014578	SRS013687	SRS012285	SRS024598	SRS024596	SRS019077	SRS019073	SRS020858	SRS016111	SRS016056	SRS018969	SRS024447	SRS024441	SRS016349	SRS063040	SRS017849	SRS018671	SRS015044	SRS014901	SRS014575	SRS020856	SRS011144	SRS014465	SRS014466	SRS011140	SRS016600	SRS052227	SRS017691	SRS056259	SRS044742
s__Veillonella_atypica	0.1007857329	0.005667756999	0.005323362826	0.07152745122	0.008652522954	0.009177753594	0.006651424948	0.2024877071	0.001399188646	0.002822373141	0.05698418805	0.09905683976	0.03269103436	0.1240041517	0.09950437237	0.08318253229	0.2401537751	0.01503719032	0.1002868714	0.03329622288	0.006970504588	0.001974403416	0.1	0.004569371424	0.1589379599	0.01236192394	0.1	0.1	0.1	0.09989658910	0.09958147766	0.002738177182	0.002783493831	0.1030739508	0.01828032821	0.1	0.09973831336	0.1108006472	0.09506080993	0.09894924671	0.1	0.002907538860	0.003801118937	0.007551429140	0.09930036973	0.007431963425	0.1	0.09939536264	0.01423365386	0.09280948490	0.1	0.01799037305	0.01769782957	0.1	0.1235984493	0.01673451812	0.08300865545	0.1	0.1	0.1	0.07445305298	0.01715450408	0.005416221848	0.007144993737	0.06707623239	0.01522460943	0.05389220301	0.1160517855	0.001421932194	0.001474533089	0.09900397085	0.09851770465	0.001528485627	0.07267931098	0.03272022327	0.09678724601	0.002877233465	0.1	0.04304785709	0.09758396765	0.001701664310	0.08659915614	0.008135170575	0.004566985155	0.09979059268	0.001183979690	0.005629245413	0.1	0.1842862119	0.03759239851	0.1	0.04925201853	0.008688193898	0.003429037460	0.03367150462	0.002151726004	0.09976395201	0.1	0.003420614229	0.08791633416	0.2894463704	0.01890117262	0.002632620894	0.005842803863	0.1	0.1	0.1	0.1253979725	0.01609735821	0.001465797564	0.06876996510	0.09983325761	0.004882262252	0.2560145859	0.001141837011	0.01468062385	0.001462550561	0.001407631786	0.1	0.09793393641	0.09788408716	0.01187510282	0.1	0.01396341603	0.2707548033	0.09959176469	0.001272719158	0.004954134066	0.02232272834	0.01007920410	0.04750194952	0.09767492225	0.002095326359	0.09272399052	0.09986401509	0.07738049959	0.04213837611	0.09996796079	0.001612963441	0.1	0.08996644975	0.09845413125	0.1638695038	0.09768296041	0.1	0.1	0.007882093879	0.004095324736	0.1	0.09984390656	0.09994084767	0.006649441847	0.1	0.004316817656	0.06104704685	0.001684111819	0.1	0.09174813555	0.001131419827	0.01516907722	0.001686133443	0.1	0.002303476793	0.006244416675	0.007575790102	0.01221009279	0.09919840275	0.08809692703	0.07159026328	0.1562244265	0.09946690788	0.1	0.004621927688	0.09352029762	0.09880583078	0.09945487552	0.08479201664	0.02276979103	0.002785016333	0.1926229490	0.01701593268	0.03463683827	0.09788230651	0.07183441362	0.09629988253	0.2322782712	0.007656100479	0.008021747544	0.09886582962	0.006799741290	0.001750829363	0.001524713645	0.004443420187	0.004201177250	0.09711871685	0.1	0.01060182160	0.001328767512	0.09633968169	0.004055278912	0.09716426867	0.09943895792	0.002073012244	0.02432750272	0.1	0.09967903354	0.1	0.004136442267	0.003008287051	0.001918537397	0.009603613712	0.09916182339	0.1	0.1	0.09739048490	0.09899313586	0.01772498089	0.1	0.001486916522	0.01615248040	0.01175178118	0.09892669037	0.05699175120	0.02394919134	0.01703816757	0.003931595969	0.02464866672	0.05459082923	0.1	0.2516374459	0.001451875050	0.01277497434	0.08302229168	0.09671730892	0.08704546722	0.05109779839	0.004832272877	0.1	0.008893508067	0.006696816809	0.001329471326	0.008124258995	0.01299872855	0.001512727331	0.09467723541	0.09301700490	0.1	0.09927329321	0.005859281350	0.1	0.001621992912	0.001737108423	0.001185530805	0.01348738254	0.007765783629	0.1	0.1	0.09090021177	0.1353586711	0.001530891668	0.001479028219	0.1301666496	0.09992266628	0.1030033840	0.09729494344	0.005041270848	0.001956800047	0.001416434919	0.003525021980	0.1	0.002749851924	0.007060074376	0.002174144772	0.007069174577	0.01011685502	0.003181637460	0.1	0.02373386367	0.01385335058	0.06662131132	0.09896691089	0.07096189590	0.1	0.09792864981	0.07097898840	0.09974926408	0.005076828749	0.2128086876	0.07477506935	0.01356643681	0.01683719108	0.003370764897	0.001635264914	0.09420191463	0.08545809751	0.09827949280	0.05981899043	0.2543448901	0.05280681809	0.1	0.008057602676	0.02754361673	0.001403135493	0.09895303106	0.09845328409	0.003367176764	0.1098882018	0.1109193511	0.004129078569	0.09465676184	0.002373713783	0.08103303289	0.01619520467	0.01279676994	0.1	0.1035161767	0.04477479875	0.002312097558	0.1110833112	0.004087306216	0.001214254318	0.09738595854	0.009059434925	0.01020162399	0.001975935952	0.001161417793	0.001524682328	0.05722596199	0.1	0.04943830648	0.07391925423	0.1195951578	0.09467107752	0.2478400735	0.09944950229	0.06385219491	0.1003371061	0.02244492411	0.01074121546	0.1	0.1757833985	0.3543280525	0.002878069819	0.01693028865	0.003055280657	0.1	0.001260355762	0.008009237088	0.03319299176	0.007427742982	0.09807282012	0.05588932164	0.008319135783	0.09898660057	0.09859801390	0.05367504845	0.003805256442	0.09850812435	0.004279681734	0.04505741633	0.09987893342	0.08051620507	0.001598377305	0.001537471668	0.05398616512	0.03545635030	0.003698484382	0.02863906138	0.004481714561	0.01364989894	0.002657587716	0.08794223940	0.004415321552	0.008943053731	0.1066321809	0.001750343319	0.001302694453	0.001471595449	0.1	0.03795701852	0.1173603441	0.08652370775	0.09750240466	0.006009973194	0.09141726414	0.08401580371	0.07611566354	0.1	0.2172732838	0.006026952850	0.02342378270	0.001286985705	0.001883055815	0.002985740492	0.1303248711	0.01349195980	0.1	0.1	0.06730753478	0.09484490610	0.2106484681	0.002427583064	0.008303741795	0.004525248262	0.03888890740	0.1	0.01704910206	0.002735888111	0.004633296018	0.04904728794	0.5114554472	0.07218580459	0.004422559664	0.1	0.002131634760	0.1045513303	0.02117314867	0.09839033429	0.02385591086	0.1	0.03527856361	0.1	0.003384339052	0.1216900416	0.09413138185	0.008904654559	0.1	0.09843694813	0.1	0.002521005816	0.01246093273	0.06407787510	0.09601128925	0.09935393539	0.009616064401	0.09109036616	0.007749388533	0.09985655541	0.007820566982	0.002280123794	0.1	0.09764919269	0.006395750535	0.1	0.1	0.001302642117	0.003784762539	0.2352068038	0.007633708326	0.01271733522	0.1019953117	0.1184310372	0.09578493182	0.01004247844	0.004766452119	0.006609213473	0.1914071363	0.09966090535	0.01853554030	0.1	0.1427426590	0.01364279448	0.04937010953	0.09984649065	0.09990504999	0.009745844532	0.02141937136	0.1	0.1	0.1	0.09971893996	0.01492014729	0.02142722682	0.003319559490	0.09985645490	0.002674613539	0.09898424518	0.09861693972	0.03957238412	0.004128170200	0.1	0.09993276821	0.09049203578	0.01142997780	0.08097176367	0.08735370346	0.09815304606	0.004195117613	0.001318443971	0.002210321752	0.001797834645	0.008718684890	0.001936040256	0.002339660927	0.001201403833	0.02137140175	0.09856959116	0.1	0.1	0.05264693132	0.01143347040	0.001232005459	0.008594382809	0.05426451921	0.009053395192	0.01165589691	0.007878580735	0.009575464039	0.002858157190	0.01648489124	0.06736893808	0.005180831558	0.004902885381	0.08215117673	0.06807537344	0.1	0.04163827961	0.003938502933	0.1	0.003456444658	0.3116300673	0.09994391451	0.007195932010	0.007611445275	0.09691258710	0.1	0.03325946712	0.1351195867	0.1	0.09061460637	0.1	0.09839574029	0.09961683635	0.07610720757	0.1	0.006745674815	0.02694539254	0.009797159666	0.08032192475	0.005367413619	0.09835445980	0.08631789953	0.1	0.1	0.09841567798	0.06370830221	0.01147066468	0.05754351387	0.1114460576	0.01175720222	0.001700486702	0.2632067740	0.009634544808	0.1	0.06801890059	0.005166013898	0.09832494904	0.1	0.005162193676	0.09887488680	0.001249821196	0.1	0.003312901095	0.08334871018	0.09830501791	0.09124578593	0.002199400979	0.09711736911	0.09908244800	0.09407220426	0.01570019914	0.1077917720	0.009740014721	0.006238388574	0.1	0.01106901901	0.01152133694	0.001823010879	0.01495149417	0.005469168380	0.005798104412	0.01359929486	0.1016901834	0.01943315987	0.09454358149	0.002591754179	0.08963619149	0.1188572792	0.09418277063	0.001974460227	0.08752270700	0.09983211711	0.09906627978	0.07224419997	0.001874146931	0.003851333932	0.01084353477	0.001279472026	0.004635386264	0.09975515882	0.006359414755	0.09985421289	0.09927435445	0.004520101740	0.002148339019	0.009033459111	0.1	0.09686157838	0.01919689467	0.009292352910	0.01568756000	0.03536744568	0.09851743967	0.09837607245	0.1	0.005073763816	0.04528217920	0.004298903464	0.06880335727	0.02115297099	0.1	0.09905879496	0.02992462367	0.001465775536	0.004090831757	0.01473220525	0.1063036292	0.1
s__Streptococcus_sanguinis	0.09901213645	0.4414090250	0.3400813950	0.002889581984	0.3998544280	0.2136540409	0.3681389128	0.009934724797	0.008541415354	0.01048787429	0.06409523569	0.09905683976	0.03269103436	0.08696599397	0.09950437237	0.07822722454	0.005071500571	0.1630742761	0.09515187168	0.4799428283	0.4903892548	0.2438255529	0.1	0.2633805827	0.001793332007	0.3242063102	0.1	0.1	0.1	0.09989658910	0.09958147766	0.1414334603	0.007410822287	0.09361056005	0.09233527029	0.1	0.09973831336	0.002608696664	0.1113198565	0.09894924671	0.1	0.006491435219	0.3464312820	0.1747064093	0.09930036973	0.6912748067	0.1	0.09745188544	0.4218713580	0.1013607213	0.1	0.3807304774	0.002080518429	0.1	0.005473843789	0.2143394076	0.08300865545	0.1	0.1	0.1	0.002761731763	0.001812990331	0.1644645419	0.3381122078	0.001666662822	0.02681527317	0.001805668335	0.002733397543	0.01135881312	0.002194798624	0.09900397085	0.09851770465	0.008895380944	0.07267931098	0.3793545957	0.09725300316	0.5946836815	0.1	0.003529462314	0.09130356526	0.03727220424	0.08659915614	0.6710170234	0.3015007838	0.09979059268	0.01793124819	0.01266639013	0.1	0.001976692361	0.003899498033	0.1	0.004815406154	0.5462490818	0.02572299801	0.003573900545	0.01134566570	0.09976395201	0.1	0.008736840889	0.08796922830	0.001851446922	0.1342497192	0.01234804070	0.2993703687	0.1	0.1	0.1	0.001760333276	0.003210350004	0.001352931566	0.003718703695	0.09983325761	0.2775791471	0.002394845483	0.001209666002	0.7100254151	0.002895408384	0.009933034156	0.1	0.09804190173	0.09788408716	0.001902300597	0.1	0.002347171171	0.002443374942	0.09959176469	0.03074915393	0.5886193919	0.2246520517	0.2219201095	0.04630648774	0.09767492225	0.001861746616	0.09272399052	0.09986401509	0.08256003524	0.001890959929	0.09996796079	0.003524256334	0.1	0.08996644975	0.09845413125	0.002873727180	0.09768296041	0.1	0.1	0.003795416160	0.5202594922	0.1	0.09984390656	0.09994084767	0.002584123036	0.1	0.003252744629	0.05683834342	0.001646142955	0.1	0.1097950750	0.004832211077	0.01736064359	0.01017127582	0.1	0.02457798239	0.07052481217	0.1360956289	0.002021232470	0.09919840275	0.08771919114	0.07159026328	0.001794789174	0.09946690788	0.1	0.1679198681	0.09352029762	0.09880583078	0.09945487552	0.08479201664	0.009505089151	0.007044408189	0.009962101274	0.001811377218	0.002890451241	0.09089035347	0.07183441362	0.09533121518	0.001575967150	0.5950466744	0.02030035348	0.1003008619	0.2895459473	0.04288220463	0.05987584283	0.2836111666	0.4595532172	0.09711871685	0.1	0.5533837528	0.01493313424	0.07937020603	0.6288013041	0.09586744031	0.09943895792	0.4480825635	0.02343852311	0.1	0.09967903354	0.1	0.007223594128	0.008932934720	0.1622728528	0.1276793751	0.09916182339	0.1	0.1	0.09944291250	0.09899313586	0.001858723470	0.1	0.03838976952	0.2140528533	0.2000406613	0.09886728209	0.004320484033	0.005171114563	0.006064227325	0.5276953705	0.004504798358	0.05973481905	0.1	0.08072954526	0.01218384602	0.006394971056	0.08302229168	0.1019127262	0.09420837638	0.009660877832	0.2299297122	0.1	0.02475623000	0.05553846686	0.001930853561	0.002182909087	0.2952357283	0.03228354760	0.09467723541	0.08144383482	0.1	0.09981085713	0.005859281350	0.1	0.02792191260	0.01054759874	0.006610089249	0.1182793937	0.1368966029	0.1	0.1	0.08916265378	0.01048291510	0.01013181796	0.03770088925	0.002231336713	0.09992266628	0.1060501556	0.09729494344	0.006412724723	0.002040406728	0.03371136236	0.001803131528	0.1	0.001862164414	0.007418564122	0.1489023118	0.003157489167	0.3585893407	0.3449777352	0.1	0.02264101993	0.06223050961	0.06356795403	0.09896691089	0.001851201676	0.1	0.09771329204	0.05944587765	0.09974926408	0.3456489152	0.001967159522	0.005855383105	0.004083551071	0.1444955226	0.002265400749	0.01530465921	0.09420191463	0.08545809751	0.09827949280	0.006785472700	0.002512297567	0.003667747907	0.1	0.01046206371	0.01807886137	0.03970543694	0.09895303106	0.09845328409	0.03993270445	0.09835699827	0.002072315544	0.2745425926	0.09465676184	0.004139664805	0.08096848921	0.01956864576	0.3179538458	0.1	0.09677667632	0.002177623412	0.008356456013	0.004409346740	0.004724048519	0.002137081140	0.1035412275	0.002552691988	0.08358089260	0.002499259966	0.002960453956	0.1210833550	0.05322883842	0.1	0.001774646348	0.06555092448	0.07469503434	0.1108437596	0.005106157526	0.09944950229	0.01130998204	0.1004065103	0.3332721781	0.02388405605	0.1	0.001625679257	0.001927576733	0.002038905428	0.001795055919	0.03313378685	0.1	0.01013086723	0.5310739229	0.002409440253	0.5778652115	0.09807282012	0.1701111995	0.3342782709	0.09898660057	0.09987344554	0.04875033754	0.1182549404	0.09850812435	0.2443007762	0.08890670732	0.09987893342	0.05945248166	0.003632675941	0.07865404764	0.001989693531	0.01211775665	0.3038156306	0.02863906138	0.5638513014	0.06893266015	0.02142071208	0.08794223940	0.2741862750	0.1420470271	0.08962267194	0.01491378289	0.009484871494	0.02480308672	0.1	0.02055773206	0.09285151670	0.08652370775	0.09750240466	0.1107843641	0.09141726414	0.08401580371	0.1046970980	0.1	0.01908358887	0.02431947128	0.2082808389	0.007314195152	0.1012947001	0.002988927344	0.03765153854	0.2424981861	0.1	0.1	0.06730753478	0.09622327345	0.002539892473	0.02160957454	0.7582139922	0.1432874966	0.002156279966	0.1	0.006710925613	0.02297408160	0.02330141453	0.03413284387	0.003113413174	0.02841959420	0.3784264493	0.1	0.01340657485	0.09866114126	0.5335662444	0.09839033429	0.2109539310	0.1	0.1332610519	0.1	0.003745979759	0.01506627233	0.09413138185	0.001424184416	0.1	0.1015670014	0.1	0.006742524620	0.2381699109	0.05896355883	0.09601128925	0.09945394539	0.1572303820	0.09240113818	0.2984160779	0.09985655541	0.002183078656	0.02165646421	0.1	0.09764919269	0.03450158789	0.1	0.1	0.002325868883	0.3696546543	0.002214173546	0.1332715941	0.2007532410	0.01797355075	0.002313793012	0.001927518160	0.7369121865	0.007202489318	0.1712918408	0.002449754242	0.09969091373	0.003362124405	0.1	0.002250662688	0.4023718452	0.004970406812	0.09984649065	0.09990504999	0.3556142942	0.009334613257	0.1	0.1	0.1	0.09971893996	0.2090798004	0.001912241592	0.002997957185	0.1011011816	0.03128002513	0.09898424518	0.1011612954	0.03957238412	0.5899237841	0.1	0.09993276821	0.09049203578	0.7111256075	0.08079322433	0.08735370346	0.09815304606	0.007722954747	0.02640022880	0.1058525252	0.01099210490	0.001923359680	0.001895660167	0.01655992382	0.003098655030	0.002752547772	0.09856959116	0.1	0.1	0.001868035732	0.002014374880	0.002483729734	0.7765535580	0.003124008898	0.2860101041	0.002534440654	0.1090392750	0.3507516565	0.09074315191	0.1158854170	0.005016747965	0.02927762905	0.003361306987	0.008912787624	0.003093728362	0.1	0.04163827961	0.5334381122	0.1	0.04960841962	0.002120673062	0.09994391451	0.7442948903	0.1487960133	0.09758859242	0.1	0.002244685704	0.09654429695	0.1	0.09094209902	0.1	0.09839574029	0.09961683635	0.07610720757	0.1	0.01871413438	0.002190123166	0.2149995237	0.07937544282	0.001520592735	0.09835445980	0.001876730880	0.1	0.1	0.09841567798	0.08614577289	0.5669002822	0.002522813908	0.09352560654	0.2476454480	0.007301448865	0.01467904189	0.7246770935	0.1	0.08294785549	0.2580226505	0.09832494904	0.1	0.2772279576	0.09887488680	0.003283498874	0.1	0.2048246757	0.08334871018	0.1022873837	0.1473238042	0.01446394013	0.09711736911	0.09908244800	0.07643123114	0.5794964782	0.03315108882	0.1329751877	0.1030905267	0.1	0.4703134472	0.03150364569	0.002261877284	0.002294006070	0.5997618140	0.2991558828	0.5734180050	0.09444384084	0.002247690545	0.09454358149	0.2407506266	0.08963619149	0.002174793262	0.002281609947	0.007067216180	0.09616339452	0.09983211711	0.1051349629	0.1024455855	0.02523790483	0.5606433175	0.01084353477	0.04883194613	0.5960241671	0.09975515882	0.4724767473	0.09985421289	0.09927435445	0.3633679513	0.01954449570	0.002000813530	0.1	0.09651329485	0.006785548158	0.1661872977	0.002594133095	0.01473714774	0.1028423986	0.1067326468	0.1	0.5553708764	0.04629432202	0.02820055487	0.001619325874	0.08854005123	0.1	0.1084708453	0.007897085783	0.01943154438	0.002225371029	0.2432575864	0.09711043040	0.1
