Taxa	K00001
s__Actinomyces_odontolyticus	0.6325883443088187
s__Campylobacter_concisus	1.441945663565093
s__Haemophilus_parainfluenzae	2.7026753339450584
s__Prevotella_melaninogenica	2.769380607510136
s__Rothia_mucilaginosa	-2.332461065658878
s__Streptococcus_mitis	11.652299537259628
s__Streptococcus_sanguinis	-0.5136306064510971
s__Veillonella_atypica	0.44581357832660157
s__Veillonella_dispar	-0.08894036475343671
s__Veillonella_unclassified	0.11895773785772162
