Taxa	K00001
s__Actinomyces_odontolyticus	0.1615008789981154
s__Campylobacter_concisus	0.36969544949178523
s__Haemophilus_parainfluenzae	0.7246416218286257
s__Prevotella_melaninogenica	0.9769357898458746
s__Rothia_mucilaginosa	0.3886693939725185
s__Streptococcus_mitis	7.963423792140214
s__Streptococcus_sanguinis	0.6924748565761327
s__Veillonella_atypica	0.48457675396497446
s__Veillonella_dispar	0.31143951057828434
s__Veillonella_unclassified	0.6216190326558949
