Taxa	K00001
s__Actinomyces_odontolyticus	0.161199964097
s__Campylobacter_concisus	0.545213774677
s__Haemophilus_parainfluenzae	1.4055245842
s__Prevotella_melaninogenica	1.00027648389
s__Rothia_mucilaginosa	0.62075282762
s__Streptococcus_mitis	7.19723375303
s__Streptococcus_sanguinis	0.505773614629
s__Veillonella_atypica	0.468654353399
s__Veillonella_dispar	0.299368820742
s__Veillonella_unclassified	0.602769530569
