Taxa	K00001
s__Actinomyces_odontolyticus	0.15724656488407618
s__Campylobacter_concisus	0.35410123887168277
s__Haemophilus_parainfluenzae	0.7823935653418573
s__Prevotella_melaninogenica	0.9817830397249366
s__Rothia_mucilaginosa	0.40934802877769255
s__Streptococcus_mitis	8.206082753975839
s__Streptococcus_sanguinis	0.6841292856834352
s__Veillonella_atypica	0.48254594896977104
s__Veillonella_dispar	0.3193996732237169
s__Veillonella_unclassified	0.6167124892003303
