Taxa	K00001
s__Actinomyces_odontolyticus	0.30906776751819265
s__Campylobacter_concisus	0.7215287090622554
s__Haemophilus_parainfluenzae	1.8110481772918554
s__Prevotella_melaninogenica	1.6620730663298486
s__Rothia_mucilaginosa	0.9616676938965346
s__Streptococcus_mitis	12.573944067017116
s__Streptococcus_sanguinis	1.771025013152809
s__Veillonella_atypica	0.7304227455375991
s__Veillonella_dispar	0.598123952966862
s__Veillonella_unclassified	1.0239259492239403
